ubid,activity_status,confidence_pct,score,last_signal_date,terminal,sources_active,evidence_json
UBID-KA-000636,ACTIVE,95,51.24,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-14"", ""days_ago"": 81, ""base_weight"": 7, ""decayed_weight"": 4.38}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-04"", ""days_ago"": 183, ""base_weight"": 7, ""decayed_weight"": 2.43}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000637,ACTIVE,95,51.07,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-06"", ""days_ago"": 89, ""base_weight"": 7, ""decayed_weight"": 4.19}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-06"", ""days_ago"": 181, ""base_weight"": 7, ""decayed_weight"": 2.46}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000638,ACTIVE,91,31.88,2026-05-01,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}]"
UBID-KA-000639,ACTIVE,91,31.88,2026-05-01,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}]"
UBID-KA-000640,DORMANT,70,1.07,2025-08-04,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-07-05"", ""days_ago"": 305, ""base_weight"": 10, ""decayed_weight"": 0.3}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-06-05"", ""days_ago"": 335, ""base_weight"": 10, ""decayed_weight"": 0.21}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-05-06"", ""days_ago"": 365, ""base_weight"": 10, ""decayed_weight"": 0.15}]"
UBID-KA-000641,ACTIVE,91,31.88,2026-05-01,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}]"
UBID-KA-000642,ACTIVE,91,31.88,2026-05-01,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}]"
UBID-KA-000643,DORMANT,40,0.0,,False,[],[]
UBID-KA-000644,ACTIVE,95,55.94,2026-05-01,False,"[""FACTORIES"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-10"", ""days_ago"": 85, ""base_weight"": 7, ""decayed_weight"": 4.28}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-17"", ""days_ago"": 170, ""base_weight"": 7, ""decayed_weight"": 2.62}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000645,ACTIVE,95,51.0,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-04"", ""days_ago"": 91, ""base_weight"": 7, ""decayed_weight"": 4.14}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-04"", ""days_ago"": 183, ""base_weight"": 7, ""decayed_weight"": 2.43}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000646,ACTIVE,95,51.01,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-03"", ""days_ago"": 92, ""base_weight"": 7, ""decayed_weight"": 4.11}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-06"", ""days_ago"": 181, ""base_weight"": 7, ""decayed_weight"": 2.46}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000647,ACTIVE,95,51.1,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-05"", ""days_ago"": 90, ""base_weight"": 7, ""decayed_weight"": 4.16}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-08"", ""days_ago"": 179, ""base_weight"": 7, ""decayed_weight"": 2.49}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000648,ACTIVE,91,31.88,2026-05-01,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}]"
UBID-KA-000649,DORMANT,40,0.0,,False,[],[]
UBID-KA-000650,ACTIVE,95,51.18,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-03"", ""days_ago"": 92, ""base_weight"": 7, ""decayed_weight"": 4.11}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-13"", ""days_ago"": 174, ""base_weight"": 7, ""decayed_weight"": 2.56}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000651,ACTIVE,95,50.99,2026-05-01,False,"[""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-02"", ""days_ago"": 93, ""base_weight"": 7, ""decayed_weight"": 4.09}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 7, ""decayed_weight"": 2.4}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000652,ACTIVE,91,31.88,2026-05-01,False,"[""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 10, ""decayed_weight"": 0.42}]"
