unique_id,business_name,address,pin_code,pan,gstin,source_system,name_norm,addr_norm,pan_valid,gstin_valid,pan_clean,gstin_clean
KR/BN/00428/000,Sri Steel Traders,"17/7, Industrial Road, Peenya Industrial Area, Bengaluru, B'lore",560058,OWKCQ7763P,,LABOUR,sri steel traders,"17 7, industrial road, peenya industrial area, bangalore, bangalore",True,False,OWKCQ7763P,
KR/BN/00430/000,Peoples Paints International,"1st Cross, BEL Road, Bengaluru, 560058",560058,XIIFJ8402O,29XIIFJ8402O1ZE,LABOUR,international paints peoples,"1st cross, bel road, bangalore, 560058",True,True,XIIFJ8402O,29XIIFJ8402O1ZE
KR/BN/00433/000,Balaji Chemicals Co,"Factory Road, Peenya 1st Stage, Bengaluru, 560058",560058,JCJFV3757G,29JCJFV3757G5Z2,LABOUR,balaji chemicals company,"factory road, peenya 1st stage, bangalore, 560058",True,True,JCJFV3757G,29JCJFV3757G5Z2
KR/BN/00435/000,Bangalore Foods Group,"Service Road, BEL Road, Bengaluru, 560058",560058,VLXAO1429R,,LABOUR,bangalore foods group,"service road, bel road, bangalore, 560058",True,False,VLXAO1429R,
KR/BN/00436/000,Peoples Steel Manufacturers,"Main Road, Electronic City Phase 1, Bengaluru, 560100",560100,OZYPH7710N,29OZYPH7710N6ZS,LABOUR,manufacturers peoples steel,"main road, electronic city phase 1, bangalore, 560100",True,True,OZYPH7710N,29OZYPH7710N6ZS
KR/BN/00438/000,Bengaluru Leather International,"310/1, Industrial Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,NVNAW7824V,,LABOUR,bangalore international leather,"310 1, industrial road, rajajinagar industrial estate, bangalore, 560058",True,False,NVNAW7824V,
KR/BN/00441/000,United Cables Co,"Factory Road, Bommanahalli, Bengaluru, 560100",560100,RIAFH3252F,29RIAFH3252F4Z3,LABOUR,cables company united,"factory road, bommanahalli, bangalore, 560100",True,True,RIAFH3252F,29RIAFH3252F4Z3
KR/BN/00442/000,Garments Southern Inds,"16/5, Industrial Road, Bommanahalli, Bengaluru, 560100",560100,,,LABOUR,garments industries southern,"16 5, industrial road, bommanahalli, bangalore, 560100",False,False,,
KR/BN/00443/000,Beverages Lakshmi Co,"Ring Road, Electronic City Phase 1, Bengaluru, B'lore",560100,KALPU3118M,29KALPU3118M5ZQ,LABOUR,beverages company lakshmi,"ring road, electronic city phase 1, bangalore, bangalore",True,True,KALPU3118M,29KALPU3118M5ZQ
KR/BN/00445/000,Paints Sunrise Group,"703/5, 3rd Main, Bommanahalli, Bengaluru, B'lore",560100,OUCHS4401U,29OUCHS4401U9ZZ,LABOUR,group paints sunrise,"703 5, 3rd main, bommanahalli, bangalore, bangalore",True,True,OUCHS4401U,29OUCHS4401U9ZZ
KR/BN/00446/000,National Packaging Pvt Ltd,"926/8, 2nd Cross, BEL Road, Bengaluru, 560058",560058,RZSHO3925B,29RZSHO3925B5ZL,LABOUR,limited national packaging private,"926 8, 2nd cross, bel road, bangalore, 560058",True,True,RZSHO3925B,29RZSHO3925B5ZL
KR/BN/00451/000,JSW Paper Co,"129/1, Industrial Road, Bommanahalli, Bengaluru, 560100",560100,YSJAK5980F,,LABOUR,company jsw paper,"129 1, industrial road, bommanahalli, bangalore, 560100",True,False,YSJAK5980F,
KR/BN/00452/000,Star Foundry Traders,"Service Road, Peenya Industrial Area, Bengaluru, 560058",560058,OXEHU3643M,29OXEHU3643M6ZG,LABOUR,foundry star traders,"service road, peenya industrial area, bangalore, 560058",True,True,OXEHU3643M,29OXEHU3643M6ZG
KR/BN/00453/000,Infosys Pipes International,"2nd Cross, Electronic City Phase 2, Bengaluru, 560100",560100,PHQHU4898T,29PHQHU4898T9Z9,LABOUR,infosys international pipes,"2nd cross, electronic city phase 2, bangalore, 560100",True,True,PHQHU4898T,29PHQHU4898T9Z9
KR/BN/00454/000,Motors United Ltd,"Cross Road, Hosur Road, Bengaluru, B'lore",560100,MQAPN9166H,29MQAPN9166H5ZB,LABOUR,limited motors united,"cross road, hosur road, bangalore, bangalore",True,True,MQAPN9166H,29MQAPN9166H5ZB
KR/BN/00455/000,New Pharmaceuticals Works,"Ring Road, Kudlu Gate, Bengaluru, B'lore",560100,TTMFA4770Q,29TTMFA4770Q4ZK,LABOUR,new pharmaceuticals works,"ring road, kudlu gate, bangalore, bangalore",True,True,TTMFA4770Q,29TTMFA4770Q4ZK
KR/BN/00463/000,Srinivasa Electricals International,"Main Road, Hosur Road, Bengaluru, 560100",560100,KNIHF9492I,29KNIHF9492I4ZV,LABOUR,electricals international srinivasa,"main road, hosur road, bangalore, 560100",True,True,KNIHF9492I,29KNIHF9492I4ZV
KR/BN/00465/000,Steel Sri Ltd,"Ring Road, Electronic City Phase 2, Bengaluru, 560100",560100,ZFKHV4193M,29ZFKHV4193M5ZM,LABOUR,limited sri steel,"ring road, electronic city phase 2, bangalore, 560100",True,True,ZFKHV4193M,29ZFKHV4193M5ZM
KR/BN/00466/000,Balaji Paper Co,"238/4, Service Road, Yeshwanthpur, Bengaluru, 560058",560058,SXNHH3433X,,LABOUR,balaji company paper,"238 4, service road, yeshwanthpur, bangalore, 560058",True,False,SXNHH3433X,
KR/BN/00467/000,Peoples Furniture International,"Cross Road, Kudlu Gate, Bengaluru, 560100",560100,UFLFQ3340F,29UFLFQ3340F5ZW,LABOUR,furniture international peoples,"cross road, kudlu gate, bangalore, 560100",True,True,UFLFQ3340F,29UFLFQ3340F5ZW
KR/BN/00468/000,Karnataka Steel Corporation,"164/8, Cross Road, Peenya Industrial Area, Bengaluru, 560058",560058,,,LABOUR,corporation karnataka steel,"164 8, cross road, peenya industrial area, bangalore, 560058",False,False,,
KR/BN/00469/000,Ceramics Mahalaxmi Co,"646/1, Cross Road, Peenya, Bengaluru, 560058",560058,NCCAU0032O,,LABOUR,ceramics company mahalaxmi,"646 1, cross road, peenya, bangalore, 560058",True,False,NCCAU0032O,
KR/BN/00472/000,Mphasis Packaging Enterprises,"2nd Cross, Electronic City Phase 1, Bengaluru, 560100",560100,KPEFT7286I,,LABOUR,enterprises mphasis packaging,"2nd cross, electronic city phase 1, bangalore, 560100",True,False,KPEFT7286I,
KR/BN/00473/000,Plastics Sunrise Private Limited,"2nd Cross, Bommanahalli, Bengaluru, B'lore",560100,KWACM3302F,,LABOUR,limited plastics private sunrise,"2nd cross, bommanahalli, bangalore, bangalore",True,False,KWACM3302F,
KR/BN/00475/000,Bangalore Cables Private Limited,"771/9, 3rd Main, Yeshwanthpur, Bengaluru, 560058",560058,JGEHZ0730W,,LABOUR,bangalore cables limited private,"771 9, 3rd main, yeshwanthpur, bangalore, 560058",True,False,JGEHZ0730W,
KR/BN/00476/000,Textiles KS Co,"Ring Road, Peenya 2nd Stage, Bengaluru, 560058",560058,EGZPJ8319F,29EGZPJ8319F6Z0,LABOUR,company ks textiles,"ring road, peenya 2nd stage, bangalore, 560058",True,True,EGZPJ8319F,29EGZPJ8319F6Z0
KR/BN/00477/000,Shree Fabrics Group,"344/9, 3rd Main, Neeladri Nagar, Bengaluru, 560100",560100,NUQAX7871C,29NUQAX7871C1ZM,LABOUR,fabrics group shree,"344 9, 3rd main, neeladri nagar, bangalore, 560100",True,True,NUQAX7871C,29NUQAX7871C1ZM
KR/BN/00478/000,Lakshmi Metals & Co,"736/1, 2nd Cross, Peenya 1st Stage, Bengaluru, B'lore",560058,TSFFA8208F,,LABOUR,company lakshmi metals,"736 1, 2nd cross, peenya 1st stage, bangalore, bangalore",True,False,TSFFA8208F,
KR/BN/00480/000,Premier Metals Manufacturers,"Cross Road, Peenya 1st Stage, Bengaluru, B'lore",560058,KPGHQ0495Y,29KPGHQ0495Y7Z2,LABOUR,manufacturers metals premier,"cross road, peenya 1st stage, bangalore, bangalore",True,True,KPGHQ0495Y,29KPGHQ0495Y7Z2
KR/BN/00483/000,Chemicals JSW International,"2nd Cross, Electronic City Phase 2, Bengaluru, 560100",560100,SGGAH2044H,,LABOUR,chemicals international jsw,"2nd cross, electronic city phase 2, bangalore, 560100",True,False,SGGAH2044H,
KR/BN/00484/000,Auto Sri Parts Limited,"470/3, 3rd Main, Peenya 2nd Stage, Bengaluru, 560058",560058,,,LABOUR,auto limited parts sri,"470 3, 3rd main, peenya 2nd stage, bangalore, 560058",False,False,,
KR/BN/00486/000,Motors Mphasis Works,"786/2, Industrial Road, Neeladri Nagar, Bengaluru, B'lore",560100,VWGCY9078D,29VWGCY9078D7ZG,LABOUR,motors mphasis works,"786 2, industrial road, neeladri nagar, bangalore, bangalore",True,True,VWGCY9078D,29VWGCY9078D7ZG
KR/BN/00487/000,Balaji Fabrics Enterprises,"174/2, 2nd Cross, Electronic City Phase 2, Bengaluru, 560100",560100,HIGHB8609S,,LABOUR,balaji enterprises fabrics,"174 2, 2nd cross, electronic city phase 2, bangalore, 560100",True,False,HIGHB8609S,
KR/BN/00488/000,Infosys Foods & Co,"Main Road, Kudlu Gate, Bengaluru, B'lore",560100,ZKNCI6228W,29ZKNCI6228W9ZE,LABOUR,company foods infosys,"main road, kudlu gate, bangalore, bangalore",True,True,ZKNCI6228W,29ZKNCI6228W9ZE
KR/BN/00492/000,New Printing Traders,"491/2, Ring Road, Electronic City Phase 2, Bengaluru, 560100",560100,HLDPC9733N,,LABOUR,new printing traders,"491 2, ring road, electronic city phase 2, bangalore, 560100",True,False,HLDPC9733N,
KR/BN/00498/000,Printing Bengaluru Group,"220/5, 3rd Main, BEL Road, Bengaluru, B'lore",560058,PXEAV2692W,29PXEAV2692W5ZR,LABOUR,bangalore group printing,"220 5, 3rd main, bel road, bangalore, bangalore",True,True,PXEAV2692W,29PXEAV2692W5ZR
KR/BN/00500/000,New Plastics Manufacturers,"168/9, Industrial Road, Electronic City Phase 1, Bengaluru, 560100",560100,CSPCT4258D,,LABOUR,manufacturers new plastics,"168 9, industrial road, electronic city phase 1, bangalore, 560100",True,False,CSPCT4258D,
KR/BN/00501/000,United Garments Manufacturers,"Service Road, Kudlu Gate, Bengaluru, 560100",560100,XOQHV7715T,29XOQHV7715T7Z0,LABOUR,garments manufacturers united,"service road, kudlu gate, bangalore, 560100",True,True,XOQHV7715T,29XOQHV7715T7Z0
KR/BN/00502/000,Peoples Motors & Co,"Factory Road, BEL Road, Bengaluru, B'lore",560058,SCQFR1601T,,LABOUR,company motors peoples,"factory road, bel road, bangalore, bangalore",True,False,SCQFR1601T,
KR/BN/00503/000,Infosys Fabrics Co,"Service Road, BEL Road, Bengaluru, B'lore",560058,HAWFA8469P,29HAWFA8469P1ZU,LABOUR,company fabrics infosys,"service road, bel road, bangalore, bangalore",True,True,HAWFA8469P,29HAWFA8469P1ZU
KR/BN/00505/000,Janatha Printing Works,"720/7, Ring Road, Peenya Industrial Area, Bengaluru, 560058",560058,RXBFA4378P,,LABOUR,janatha printing works,"720 7, ring road, peenya industrial area, bangalore, 560058",True,False,RXBFA4378P,
KR/BN/00506/000,Ceramics Venkateshwara Manufacturers,"827/5, 3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,JVZCR2853Y,29JVZCR2853Y8ZG,LABOUR,ceramics manufacturers venkateshwara,"827 5, 3rd main, electronic city phase 2, bangalore, 560100",True,True,JVZCR2853Y,29JVZCR2853Y8ZG
KR/BN/00507/000,Premier Packaging Pvt Ltd,"306/3, Factory Road, Electronic City Phase 1, Bengaluru, B'lore",560100,ZZYHB3769A,29ZZYHB3769A1ZG,LABOUR,limited packaging premier private,"306 3, factory road, electronic city phase 1, bangalore, bangalore",True,True,ZZYHB3769A,29ZZYHB3769A1ZG
KR/BN/00509/000,Shree Foods & Co,"Service Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,NBXHL0397B,29NBXHL0397B7ZI,LABOUR,company foods shree,"service road, rajajinagar industrial estate, bangalore, 560058",True,True,NBXHL0397B,29NBXHL0397B7ZI
KR/BN/00510/000,Lakshmi Printing & Co,"819/8, Service Road, Peenya 1st Stage, Bengaluru, B'lore",560058,LHRHF2276F,,LABOUR,company lakshmi printing,"819 8, service road, peenya 1st stage, bangalore, bangalore",True,False,LHRHF2276F,
KR/BN/00511/000,Auto Modern Parts Manufacturers,"889/5, Industrial Road, Peenya Industrial Area, Bengaluru, 560058",560058,TIJCN4540Z,,LABOUR,auto manufacturers modern parts,"889 5, industrial road, peenya industrial area, bangalore, 560058",True,False,TIJCN4540Z,
KR/BN/00512/000,Janatha Leather Pvt Ltd,"Cross Road, Neeladri Nagar, Bengaluru, B'lore",560100,,,LABOUR,janatha leather limited private,"cross road, neeladri nagar, bangalore, bangalore",False,False,,
KR/BN/00513/000,Global Electronics Corporation,"1st Cross, Electronic City Phase 1, Bengaluru, 560100",560100,VSBCW3340E,,LABOUR,corporation electronics global,"1st cross, electronic city phase 1, bangalore, 560100",True,False,VSBCW3340E,
KR/BN/00515/000,Mahalaxmi Valves Corporation,"261/8, Main Road, Peenya 1st Stage, Bengaluru, 560058",560058,AKAPI1951T,29AKAPI1951T8ZA,LABOUR,corporation mahalaxmi valves,"261 8, main road, peenya 1st stage, bangalore, 560058",True,True,AKAPI1951T,29AKAPI1951T8ZA
KR/BN/00516/000,Motors Bengaluru Mfrs,"2nd Cross, Electronic City Phase 1, Bengaluru, B'lore",560100,,,LABOUR,bangalore manufacturers motors,"2nd cross, electronic city phase 1, bangalore, bangalore",False,False,,
KR/BN/00517/000,Packaging Karnataka & Co,"849/6, Cross Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,RBLFT0636G,29RBLFT0636G8ZC,LABOUR,company karnataka packaging,"849 6, cross road, rajajinagar industrial estate, bangalore, 560058",True,True,RBLFT0636G,29RBLFT0636G8ZC
KR/BN/00518/000,Pumps Peoples Limited,"720/1, Main Road, Electronic City Phase 2, Bengaluru, 560100",560100,SJRPK2403N,29SJRPK2403N7Z7,LABOUR,limited peoples pumps,"720 1, main road, electronic city phase 2, bangalore, 560100",True,True,SJRPK2403N,29SJRPK2403N7Z7
KR/BN/00520/000,Garments Premier Mfr,"Service Road, Peenya Industrial Area, Bengaluru, 560058",560058,NRMHB0720Z,29NRMHB0720Z7ZB,LABOUR,garments manufacturer premier,"service road, peenya industrial area, bangalore, 560058",True,True,NRMHB0720Z,29NRMHB0720Z7ZB
KR/BN/00521/000,Garments Karnataka Co,"Factory Road, BEL Road, Bengaluru, B'lore",560058,MLRCV0432Z,,LABOUR,company garments karnataka,"factory road, bel road, bangalore, bangalore",True,False,MLRCV0432Z,
KR/BN/00524/000,Shree Furniture Co,"407/8, 1st Cross, Electronic City Phase 2, Bengaluru, 560100",560100,ZRRCO8986Y,,LABOUR,company furniture shree,"407 8, 1st cross, electronic city phase 2, bangalore, 560100",True,False,ZRRCO8986Y,
KR/BN/00525/000,Bangalore Steel Enterp,"518/8, Main Road, Kudlu Gate, Bengaluru, 560100",560100,,,LABOUR,bangalore enterprises steel,"518 8, main road, kudlu gate, bangalore, 560100",False,False,,
KR/BN/00528/000,Karnataka Garments Ltd,"Service Road, Hosur Road, Bengaluru, B'lore",560100,XJBPO1708D,,LABOUR,garments karnataka limited,"service road, hosur road, bangalore, bangalore",True,False,XJBPO1708D,
KR/BN/00529/000,Auto New Parts Ltd,"690/9, Main Road, Peenya 2nd Stage, Bengaluru, 560058",560058,FAJPE7351C,29FAJPE7351C2ZP,LABOUR,auto limited new parts,"690 9, main road, peenya 2nd stage, bangalore, 560058",True,True,FAJPE7351C,29FAJPE7351C2ZP
KR/BN/00530/000,Global Auto Parts Industries,"Factory Road, Peenya 2nd Stage, Bengaluru, 560058",560058,CZHAS6063W,29CZHAS6063W5Z3,LABOUR,auto global industries parts,"factory road, peenya 2nd stage, bangalore, 560058",True,True,CZHAS6063W,29CZHAS6063W5Z3
KR/BN/00533/000,United Garments Limited,"3rd Main, Bommanahalli, Bengaluru, 560100",560100,AKJHL0783G,29AKJHL0783G3ZN,LABOUR,garments limited united,"3rd main, bommanahalli, bangalore, 560100",True,True,AKJHL0783G,29AKJHL0783G3ZN
KR/BN/00534/000,Bangalore Leather Limited,"585/8, 1st Cross, BEL Road, Bengaluru, 560058",560058,HKGCW1701Z,,LABOUR,bangalore leather limited,"585 8, 1st cross, bel road, bangalore, 560058",True,False,HKGCW1701Z,
KR/BN/00535/000,Peoples Pipes Private Limited,"Service Road, Kudlu Gate, Bengaluru, 560100",560100,WMRFZ1994V,,LABOUR,limited peoples pipes private,"service road, kudlu gate, bangalore, 560100",True,False,WMRFZ1994V,
KR/BN/00537/000,United Pipes Group,"2nd Cross, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,MYVCX5011X,29MYVCX5011X2ZM,LABOUR,group pipes united,"2nd cross, rajajinagar industrial estate, bangalore, bangalore",True,True,MYVCX5011X,29MYVCX5011X2ZM
KR/BN/00540/000,Textiles Mphasis Works,"2nd Cross, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,VRBHF5984K,29VRBHF5984K6ZY,LABOUR,mphasis textiles works,"2nd cross, rajajinagar industrial estate, bangalore, bangalore",True,True,VRBHF5984K,29VRBHF5984K6ZY
KR/BN/00541/000,Venkateshwara Rubber Ltd,"Factory Road, Peenya Industrial Area, Bengaluru, 560058",560058,GDAPU3532H,,LABOUR,limited rubber venkateshwara,"factory road, peenya industrial area, bangalore, 560058",True,False,GDAPU3532H,
KR/BN/00542/000,Balaji Electricals Private Limited,"Service Road, Yeshwanthpur, Bengaluru, 560058",560058,HMOAV5616J,,LABOUR,balaji electricals limited private,"service road, yeshwanthpur, bangalore, 560058",True,False,HMOAV5616J,
KR/BN/00543/000,Titan Ceramics Works,"920/7, Industrial Road, Bommanahalli, Bengaluru, B'lore",560100,GFCPD5686V,29GFCPD5686V7Z4,LABOUR,ceramics titan works,"920 7, industrial road, bommanahalli, bangalore, bangalore",True,True,GFCPD5686V,29GFCPD5686V7Z4
KR/BN/00544/000,Pumps Srinivasa Indus,"115/8, 2nd Cross, Peenya 1st Stage, Bengaluru, B'lore",560058,DTPAV4320M,,LABOUR,industries pumps srinivasa,"115 8, 2nd cross, peenya 1st stage, bangalore, bangalore",True,False,DTPAV4320M,
KR/BN/00545/000,National Pumps Traders,"1st Cross, Electronic City Phase 2, Bengaluru, B'lore",560100,MCZPP6944P,,LABOUR,national pumps traders,"1st cross, electronic city phase 2, bangalore, bangalore",True,False,MCZPP6944P,
KR/BN/00546/000,Mahalaxmi Plastics Ind,"Industrial Road, Peenya 1st Stage, Bengaluru, 560058",560058,,,LABOUR,industries mahalaxmi plastics,"industrial road, peenya 1st stage, bangalore, 560058",False,False,,
KR/BN/00548/000,Garments Titan Limited,"551/3, Cross Road, Bommanahalli, Bengaluru, 560100",560100,TVWHO3652O,,LABOUR,garments limited titan,"551 3, cross road, bommanahalli, bangalore, 560100",True,False,TVWHO3652O,
KR/BN/00549/000,Pharmaceuticals KS Corporation,"409/7, Main Road, Peenya 1st Stage, Bengaluru, 560058",560058,,,LABOUR,corporation ks pharmaceuticals,"409 7, main road, peenya 1st stage, bangalore, 560058",False,False,,
KR/BN/00552/000,Raghavendra Steel Ltd,"355/6, Main Road, Electronic City Phase 1, Bengaluru, 560100",560100,MNJCT5871F,,LABOUR,limited raghavendra steel,"355 6, main road, electronic city phase 1, bangalore, 560100",True,False,MNJCT5871F,
KR/BN/00555/000,Paper Lakshmi Pvt.Ltd,"734/3, 2nd Cross, Kudlu Gate, Bengaluru, 560100",560100,VNHHR8669O,29VNHHR8669O3ZR,LABOUR,lakshmi limited paper private,"734 3, 2nd cross, kudlu gate, bangalore, 560100",True,True,VNHHR8669O,29VNHHR8669O3ZR
KR/BN/00558/000,Metals Global Factory,"Service Road, Peenya Industrial Area, Bengaluru, B'lore",560058,DKTHS9659C,29DKTHS9659C2Z8,LABOUR,factory global metals,"service road, peenya industrial area, bangalore, bangalore",True,True,DKTHS9659C,29DKTHS9659C2Z8
KR/BN/00559/000,Shree Plastics Traders,"961/3, Main Road, Kudlu Gate, Bengaluru, B'lore",560100,XWYFB7059H,,LABOUR,plastics shree traders,"961 3, main road, kudlu gate, bangalore, bangalore",True,False,XWYFB7059H,
KR/BN/00560/000,Bengaluru Garments Mfr,"Ring Road, Kudlu Gate, Bengaluru, 560100",560100,CRZPB4055Z,29CRZPB4055Z5ZL,LABOUR,bangalore garments manufacturer,"ring road, kudlu gate, bangalore, 560100",True,True,CRZPB4055Z,29CRZPB4055Z5ZL
KR/BN/00564/000,Titan Rubber & Co,"Factory Road, Bommanahalli, Bengaluru, 560100",560100,TVHPA6263M,29TVHPA6263M7Z0,LABOUR,company rubber titan,"factory road, bommanahalli, bangalore, 560100",True,True,TVHPA6263M,29TVHPA6263M7Z0
KR/BN/00566/000,Srinivasa Pharmaceuticals Factory,"Service Road, Electronic City Phase 1, Bengaluru, 560100",560100,AGAHW9354B,,LABOUR,factory pharmaceuticals srinivasa,"service road, electronic city phase 1, bangalore, 560100",True,False,AGAHW9354B,
KR/BN/00567/000,Garments Wipro Pvt. Ltd.,"Main Road, BEL Road, Bengaluru, 560058",560058,MEZPM6305K,29MEZPM6305K8ZR,LABOUR,garments limited private wipro,"main road, bel road, bangalore, 560058",True,True,MEZPM6305K,29MEZPM6305K8ZR
KR/BN/00569/000,Furniture Raghavendra Limited,"96/5, Ring Road, Bommanahalli, Bengaluru, 560100",560100,QYLCE8420K,,LABOUR,furniture limited raghavendra,"96 5, ring road, bommanahalli, bangalore, 560100",True,False,QYLCE8420K,
KR/BN/00570/000,United Motors Pvt.Ltd,"315/1, Ring Road, Peenya 1st Stage, Bengaluru, B'lore",560058,URBFL6344Z,,LABOUR,limited motors private united,"315 1, ring road, peenya 1st stage, bangalore, bangalore",True,False,URBFL6344Z,
KR/BN/00572/000,Sunrise Electricals Mfg,"65/5, Main Road, Peenya, Bengaluru, 560058",560058,,,LABOUR,electricals manufacturing sunrise,"65 5, main road, peenya, bangalore, 560058",False,False,,
KR/BN/00573/000,Sunrise Electricals P Limited,"Industrial Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,,,LABOUR,electricals limited p sunrise,"industrial road, rajajinagar industrial estate, bangalore, bangalore",False,False,,
KR/BN/00574/000,Mahalaxmi Leather & Co,"Industrial Road, Peenya 1st Stage, Bengaluru, B'lore",560058,TCCHW6898D,29TCCHW6898D9ZE,LABOUR,company leather mahalaxmi,"industrial road, peenya 1st stage, bangalore, bangalore",True,True,TCCHW6898D,29TCCHW6898D9ZE
